hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
30522,O=C1CC(CO)CN1,KTOFYLXSANIPND-UHFFFAOYSA-N,10.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-122320,O=C1CC(CO)CN1,,1,1,[29002],[186],Steglich_esterification,[186]
34852,NCc1ccc(C(=O)O)cc1,QCTBMLYLENLHLA-UHFFFAOYSA-N,2.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-16697,NCc1ccc(C(=O)O)cc1,,2,2,"[33427, 34204]","[187, 35768]",Amidation,[187]
34853,Nc1c[nH]c2ccccc12,TXQAZWIBPGKHOX-UHFFFAOYSA-N,2.0,50.0,EUR,73.0,2,Enamine,EU stock,EN300-651382,Cl.Nc1c[nH]c2ccccc12,,2,2,"[33427, 33519]","[187, 35009]",Amidation,[187]
42009,COc1cncc(CCC(=O)O)c1,HPNFHDVAEVPXQT-UHFFFAOYSA-N,2.0,50.0,EUR,100.0,2,Enamine,EU stock,EN300-129822,COc1cncc(CCC(=O)O)c1,,2,2,"[40386, 40678]","[191, 42388]",Amidation,[191]
42010,NC1CCNC1=O,YNDAMDVOGKACTP-UHFFFAOYSA-N,1.0,100.0,EUR,41.0,10,Enamine,Global catalog,EN300-307333,Cl.N[C@H]1CCNC1=O,,1,1,[40386],[191],Amidation,[191]
43441,O=C(O)c1ccncc1F,POLXLLIQWDBJMD-UHFFFAOYSA-N,10.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-82886,O=C(O)c1ccncc1F,,1,1,[41665],[192],Steglich_esterification,[192]
43442,O=C1NCCCC1CO,MCMKNOXDUBESOF-UHFFFAOYSA-N,20.0,50.0,EUR,233.0,2,Enamine,EU stock,EN300-100758,O=C1NCCCC1CO,,2,2,"[41665, 41697]","[192, 43505]",Steglich_esterification,[192]
52450,CC(C)(C)C(=O)Nc1ccc(C(=O)O)cn1,QCCYRUYZQOXLGV-UHFFFAOYSA-N,5.0,50.0,EUR,83.0,2,Enamine,EU stock,EN300-233638,CC(C)(C)C(=O)Nc1ccc(C(=O)O)cn1,,5,5,"[50255, 52263, 57681, 57822, 57850]","[194, 196, 54650, 59338, 59382]",Amidation,"[194, 196]"
59145,CCC1CC(N)C1,RDOBCMAOFYDWKB-UHFFFAOYSA-N,1.0,50.0,EUR,195.0,2,Enamine,EU stock,EN300-7493125,CCC1CC(N)C1.Cl,,1,1,[57681],[194],Amidation,[194]
49345,CCOC(=O)c1cc(N)n(C)n1,KTRQSZBRYRHIKL-UHFFFAOYSA-N,3.0,100.0,EUR,101.0,10,Enamine,Global catalog,EN300-136882,CCOC(=O)c1cc(N)n(C)n1,,3,3,"[47240, 47487, 47620]","[195, 49641, 49774]",Amidation,[195]
52451,NC1(C(F)F)CCC1,BABBZOQDMALYMY-UHFFFAOYSA-N,2.0,50.0,EUR,218.0,2,Enamine,EU stock,EN300-333110,Cl.NC1(C(F)F)CCC1,,2,2,"[50255, 74816]","[196, 77014]","Amidation, Formation_of_urea_from_two_amines",[204]
59381,N#CCC1CC(N)C1,YBTQATWVNNDUDN-UHFFFAOYSA-N,3.0,50.0,EUR,161.0,2,Enamine,EU stock,EN300-7432969,Cl.N#CCC1CC(N)C1,,3,3,"[57850, 59178, 59341]","[197, 59382, 60987]","Amidation, Formation_of_urea_from_two_amines","[194, 197]"
60731,CCCC(=O)NC1CCNCC1,XWDRSWSDSOSFLI-UHFFFAOYSA-N,1.0,100.0,EUR,210.0,10,Enamine,Global catalog,EN300-40200,CCCC(=O)NC1CCNCC1.Cl,,1,1,[59178],[197],Formation_of_urea_from_two_amines,[197]
113535,O=C(O)C12CCC(CO1)C2,KENMFOIQIMXSJA-UHFFFAOYSA-N,1.0,50.0,EUR,328.0,2,Enamine,EU stock,EN300-6486623,O=C(O)C12CCC(CO1)C2,,1,1,[112275],[198],Amidation,[198]
113536,NC(=O)c1cc(N)[nH]n1,RMTDSXQVNSXONV-UHFFFAOYSA-N,1.0,50.0,EUR,42.0,2,Enamine,EU stock,EN300-109119,NC(=O)c1cc(N)[nH]n1,,1,1,[112275],[198],Amidation,[198]
108217,O=C(O)c1cc2ccsc2[nH]1,SEPXFZLYPWFMSY-UHFFFAOYSA-N,1.0,50.0,EUR,170.0,2,Enamine,EU stock,EN300-26873,O=C(O)c1cc2ccsc2[nH]1,,1,1,[107151],[199],Amidation,[199]
108218,NC1CC(C(F)(F)F)C1,MJHSTECNTRJFSB-UHFFFAOYSA-N,1.0,50.0,EUR,218.0,2,Enamine,EU stock,EN300-213745,Cl.NC1CC(C(F)(F)F)C1,,1,1,[107151],[199],Amidation,[199]
76421,Nc1ccccc1CS(N)(=O)=O,AESAOFCUDMECSQ-UHFFFAOYSA-N,2.0,50.0,EUR,57.0,2,Enamine,EU stock,EN300-130084,Nc1ccccc1CS(N)(=O)=O,,2,2,"[74339, 74816]","[204, 77014]",Formation_of_urea_from_two_amines,[204]
76422,CC1(N)CCC1,ZAXBVBGWLMVNJN-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-116304,CC1(N)CCC1.Cl,,1,1,[74339],[204],Formation_of_urea_from_two_amines,[204]
