hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
82255,CC(=O)c1ccc(O)c(F)c1,GSWTXZXGONEVJC-UHFFFAOYSA-N,14.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-68878,CC(=O)c1ccc(O)c(F)c1,,14,14,"[79899, 79937, 80014, 80040, 80253, 80267, 80354, 80394, 80460, 80539, 80695, 83319, 85741, 87729]","[82256, 82357, 82395, 82418, 82462, 82484, 82716, 82730, 82817, 82857, 82861, 82923, 83003, 85509]",Williamson_ether_synthesis,"[240, 241]"
87776,CC=CCBr,AVMHMVJVHYGDOO-UHFFFAOYSA-N,1.0,,,,,,,,,,1,1,[85817],[82334],Williamson_ether_synthesis,"[240, 241]"
87701,N#CCCBr,CQZIEDXCLQOOEH-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-56972,N#CCCBr,,1,1,[87586],[82412],Williamson_ether_synthesis,"[240, 241]"
87420,C#CCCBr,XLYOGWXIKVUXCL-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-109730,C#CCCBr,,1,1,[86568],[82415],Williamson_ether_synthesis,"[240, 241]"
82617,COc1cc(C(C)=O)ccc1O,DFYRUELUNQRZTB-UHFFFAOYSA-N,9.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-18156,COc1cc(C(C)=O)ccc1O,,9,9,"[80153, 81415, 82698, 83049, 83923, 84071, 84561, 84583, 84621]","[82618, 83820, 84940, 85247, 86058, 86206, 86696, 86718, 86756]",Williamson_ether_synthesis,[240]
87428,NCCCBr,ZTGQZSKPSJUEBU-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-29201,Br.NCCCBr,,1,1,[86555],[82651],Williamson_ether_synthesis,"[240, 241]"
87641,C=C(Br)CBr,YMFWYDYJHRGGPF-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-50346,C=C(Br)CBr,,1,1,[87314],[82652],Williamson_ether_synthesis,"[240, 241]"
66341,O=C(O)CCI,KMRNTNDWADEIIX-UHFFFAOYSA-N,1.0,100.0,EUR,18.0,10.0,Enamine,Global catalog,EN300-147204,O=C(O)CCI,,1,1,[80361],[82824],Williamson_ether_synthesis,[240]
88013,O=Cc1cc(Cl)c(O)c(Br)c1,ITSXSHQWMYYQQY-UHFFFAOYSA-N,6.0,100.0,EUR,18.0,10.0,Enamine,Global catalog,EN300-7418405,O=Cc1cc(Cl)c(O)c(Br)c1,,6,6,"[87734, 87918, 88055, 89444, 90326, 90327]","[89662, 89825, 89895, 90928, 91717, 91718]",Williamson_ether_synthesis,[241]
87379,O=CCBr,NMPVEAUIHMEAQP-UHFFFAOYSA-N,1.0,100.0,EUR,166.0,10.0,Enamine,Global catalog,EN300-78793,O=CCBr,,1,1,[87918],[89825],Williamson_ether_synthesis,[241]
87373,ClCCBr,IBYHHJPAARCAIE-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-31848,ClCCBr,,1,1,[88055],[89895],Williamson_ether_synthesis,[241]
